Departure,Return,Bike,Departure station,Return station,Membership Type,Covered distance (m),Duration (sec.),Departure battery voltage (mV),Return battery voltage (mV),Departure temperature (C),Return temperature (C),Stopover duration,Number of stopovers
2/8/2019 9:00,2/8/2019 9:00,1778,0058 Homer & Smithe,0055 Keefer & Columbia,365 Day Founding Standard,1737,758,4016,4116,2,3,0,0
2/8/2019 9:00,2/8/2019 9:00,1897,0006 Olympic Village Station,0150 Alexander & Main,365 Day Pass Standard SALE,2893,669,3689,3893,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,686,0011 Ontario & Seawall,0129 Richards & Robson,365 Standard,2646,760,3808,4101,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,326,0065 Cypress & Cornwall,0150 Alexander & Main,365 Day Pass Plus SALE,4970,1350,3565,3919,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1444,0174 1st & Ontario,0236 Keith & 6th,Archived Monthly Plus,2125,553,3645,3895,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,1080,0196 Drake & Hornby,0002 Burrard Station,365 Day Pass Plus SALE,1527,381,3787,3898,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,630,0186 10th & Kingsway,0070 10th & Granville,365 Corporate Plus,3109,831,3557,3848,1,4,0,0
2/8/2019 9:00,2/8/2019 9:00,679,0186 10th & Kingsway,0054 Expo & Carrall,365 Corporate Standard Renewal,2221,536,3610,3950,-4,-1,0,0
2/8/2019 9:00,2/8/2019 9:00,335,0199 Georgia & Main,0053 Keefer & Abbott,365 Plus,682,258,3819,3995,2,3,0,0
2/8/2019 9:00,2/8/2019 9:00,1724,0008 8th & Ash,0017 Marinaside & Davie,365 Standard,1770,649,3908,4022,2,2,0,0
2/8/2019 9:00,2/8/2019 9:00,998,0060 Bidwell & Burnaby,0187 Bute & Davie,365 Day Founding Standard,1700,690,3984,4119,3,6,215,1
2/8/2019 9:00,2/8/2019 9:00,627,0032 Comox & Denman,0026 Beatty & Robson,365 Day Founding Standard,4719,934,3758,3924,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,2015,0053 Keefer & Abbott,0150 Alexander & Main,365 Day Pass Plus SALE,1084,308,3845,4014,2,2,0,0
2/8/2019 9:00,2/8/2019 9:00,1279,0173 1st & Columbia,0161 Alexander & Dunlevy,365 Standard,2607,739,3813,3971,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,1046,0039 Helmcken & Burrard,0024 Hornby & Pender,365 Day Founding Plus,1151,328,3698,3813,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,2072,0026 Beatty & Robson,0004 Yaletown-Roundhouse Station,365 Corporate Plus,767,182,3644,3793,4,3,0,0
2/8/2019 9:00,2/8/2019 9:00,1437,0196 Drake & Hornby,0036 Bute & Robson,365 Corporate Plus,1398,506,3903,4027,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,1865,0024 Hornby & Pender,0098 Carrall & Hastings,365 Standard,1190,255,3945,4055,4,6,0,0
2/8/2019 9:00,2/8/2019 9:00,1782,0242 8th & Commercial,0237 Glen & 6th,365 Plus,1108,305,3890,4019,1,3,0,0
2/8/2019 9:00,2/8/2019 9:00,1240,0024 Hornby & Pender,0150 Alexander & Main,365 Day Pass Standard SALE,1760,502,3779,4019,4,6,0,0
2/8/2019 9:00,2/8/2019 9:00,925,0187 Bute & Davie,0060 Bidwell & Burnaby,365 Day Pass Standard SALE,1088,319,3520,3726,2,3,0,0
2/8/2019 9:00,2/8/2019 9:00,821,0134 14th & Main,0001 10th & Cambie,365 Corporate Standard Renewal,1494,325,3563,3653,1,4,0,0
2/8/2019 9:00,2/8/2019 9:00,389,0221 Glen & Union,0232 Britannia Parking Lot,Vancity Community Pass,949,335,3734,3939,1,2,0,0
2/8/2019 9:00,2/8/2019 9:00,231,0221 Glen & Union,0232 Britannia Parking Lot,Vancity Community Pass,922,329,3526,3789,2,0,0,0
2/8/2019 9:00,2/8/2019 9:00,1917,0213 Pender & Gore,0227 Campbell & Hastings,365 Day Pass Standard SALE,988,231,3834,3964,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,494,0089 Burrard & Drake,0008 8th & Ash,365 Corporate Plus Renewal,2952,898,3645,3926,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,417,0106 Heather & 14th,0165 Columbia & 4th,365 Corporate Standard Renewal,1705,358,3660,3810,1,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1911,0026 Beatty & Robson,0078 Nelson & Mainland,365 Corporate Plus,471,155,3777,3882,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1496,0063 Robson & Granville,0021 Cordova & Granville,365 Day Founding Plus,1041,273,3776,3893,4,5,0,0
2/8/2019 9:00,2/8/2019 9:00,2095,0236 Keith & 6th,0287 Carolina & Great Northern Way,365 Corporate Plus,726,428,3943,3823,2,3,0,0
2/8/2019 9:00,2/8/2019 9:00,680,0082 Richards & Davie,0082 Richards & Davie,365 Corporate Plus,0,17,3682,3831,3,2,0,0
2/8/2019 9:00,2/8/2019 10:00,1219,0104 Stanley Park - Second Beach South,0105 Stanley Park - Totem Poles,24 Hour,6544,1837,3539,3901,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,680,0082 Richards & Davie,0165 Columbia & 4th,365 Corporate Plus,2370,565,3723,3934,3,4,0,0
2/8/2019 9:00,2/8/2019 10:00,1621,0104 Stanley Park - Second Beach South,0105 Stanley Park - Totem Poles,24 Hour,6469,1808,3782,4126,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1255,0048 Comox & Broughton,0026 Beatty & Robson,365 Corporate Plus,2346,585,3732,4022,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,685,0093 Chilco & Robson,0019 Robson & Hornby,365 Standard,1978,650,3814,4016,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,94,0092 Chilco & Barclay,0063 Robson & Granville,Archived Monthly Standard,2193,617,3942,4140,3,6,0,0
2/8/2019 9:00,2/8/2019 9:00,1044,0255 18th & Main,0001 10th & Cambie,365 Corporate Standard,1854,382,3942,4090,1,4,0,0
2/8/2019 9:00,2/8/2019 11:00,999,0036 Bute & Robson,0037 Hornby & Nelson,365 Corporate Plus Renewal,873,6098,3892,3942,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,615,0076 Cypress & 4th,0147 Chestnut & McNicoll,365 Plus,976,327,3766,3958,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,641,0036 Bute & Robson,0079 Nelson & Richards,365 Corporate Standard,1349,354,3671,3785,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,833,0080 Laurel & Broadway,0001 10th & Cambie,365 Day Founding Standard,849,257,3748,3977,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,937,0140 Burrard & 7th,0024 Hornby & Pender,365 Standard,3593,1043,3574,3901,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,998,0187 Bute & Davie,0190 Melville & Bute,365 Plus,971,312,4021,4132,4,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1115,0196 Drake & Hornby,0099 Vancouver Art Gallery - North Plaza,365 Standard,996,320,3853,4011,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1880,0207 Alberni & Jervis,0026 Beatty & Robson,365 Corporate Standard,1649,627,3515,3661,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1823,0297 6th & Prince Edward,0171 5th & Yukon,Archived Monthly Standard,1364,272,3516,3682,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,603,0079 Nelson & Richards,0006 Olympic Village Station,365 Corporate Plus,1547,411,3582,3864,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,552,0123 Georgia & Thurlow,0098 Carrall & Hastings,365 Corporate Plus,1923,401,3513,3805,4,6,0,0
2/8/2019 9:00,2/8/2019 9:00,686,0129 Richards & Robson,0096 Nicola & Robson,365 Standard,1482,588,3940,4122,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1487,0081 7th & Heather,0129 Richards & Robson,365 Plus,2327,832,3993,4135,2,3,0,0
2/8/2019 9:00,2/8/2019 9:00,1033,0034 Cordova & Bute,0079 Nelson & Richards,365 Day Founding Standard,2031,881,3800,3977,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1051,0246 Glen & Broadway,0244 10th & Commercial,365 Corporate Plus Renewal,927,248,3668,3792,1,3,0,0
2/8/2019 9:00,2/8/2019 9:00,739,0050 Bute & Comox,0171 5th & Yukon,365 Day Founding Standard,2787,822,3760,3914,1,5,0,0
2/8/2019 9:00,2/8/2019 9:00,575,0140 Burrard & 7th,0173 1st & Columbia,VIP,3497,599,3855,4190,3,6,0,0
2/8/2019 9:00,2/8/2019 9:00,1253,0036 Bute & Robson,0036 Bute & Robson,365 Day Founding Plus,30,40,3792,3826,2,2,0,0
2/8/2019 9:00,2/8/2019 9:00,207,0066 Anderson & 2nd,0009 Spyglass & Seawall,365 Standard,2219,527,3724,3856,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,1437,0036 Bute & Robson,0101 Stanley Park - Vancouver Aquarium,365 Day Founding Plus,2231,488,3937,4100,3,6,0,0
2/8/2019 9:00,2/8/2019 9:00,1433,0089 Burrard & Drake,0024 Hornby & Pender,Archived Monthly Standard,1523,428,3753,3918,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,2053,0130 Heather & 16th,0171 5th & Yukon,365 Day Pass Plus SALE,1694,419,3798,4000,1,2,0,0
2/8/2019 9:00,2/8/2019 10:00,1501,0109 7th & Arbutus,0165 Columbia & 4th,365 Corporate Plus,3399,723,3782,4029,2,5,0,0
2/8/2019 9:00,2/8/2019 9:00,912,0089 Burrard & Drake,0082 Richards & Davie,365 Corporate Plus,696,211,3648,3781,2,2,0,0
2/8/2019 9:00,2/8/2019 9:00,8,0037 Hornby & Nelson,0087 Broughton & Burnaby,365 Day Founding Plus,1384,509,3800,3972,3,5,0,0
2/8/2019 9:00,2/8/2019 9:00,734,0174 1st & Ontario,0009 Spyglass & Seawall,365 Day Pass Standard SALE,910,204,3806,3929,2,4,0,0
2/8/2019 9:00,2/8/2019 9:00,1422,0011 Ontario & Seawall,0199 Georgia & Main,365 Plus,1086,275,3726,3897,2,4,0,0
2/8/2019 9:00,2/8/2019 18:00,1850,0004 Yaletown-Roundhouse Station,0078 Nelson & Mainland,365 Day Pass Standard SALE,341,32379,3971,4042,2,3,0,0
2/8/2019 9:00,2/8/2019 9:00,1018,0126 Thurlow & Pendrell,0099 Vancouver Art Gallery - North Plaza,Archived Monthly Plus,1178,314,3974,4085,4,5,0,0
2/8/2019 9:00,2/8/2019 10:00,950,0173 1st & Columbia,0150 Alexander & Main,365 Day Founding Plus,2303,657,3713,3968,3,4,0,0
2/8/2019 9:00,2/8/2019 9:00,617,0187 Bute & Davie,0063 Robson & Granville,365 Day Pass Standard SALE,1296,352,3735,3861,1,5,0,0
2/8/2019 9:00,2/8/2019 9:00,1079,0009 Spyglass & Seawall,0193 Science World,365 Corporate Plus,1221,318,3615,3710,2,4,0,0
2/8/2019 9:00,2/8/2019 10:00,1194,0010 Stamp's Landing,0238 Thornton & 1st,365 Day Pass Plus SALE,2211,539,3839,4030,2,4,0,0
2/8/2019 9:00,2/8/2019 10:00,1520,0130 Heather & 16th,0073 Ontario & 5th,365 Corporate Plus,2278,504,3689,3892,2,4,0,0
2/8/2019 9:00,2/8/2019 10:00,516,0187 Bute & Davie,0129 Richards & Robson,365 Day Founding Standard,1715,580,3629,3785,2,4,0,0
2/8/2019 9:00,2/8/2019 10:00,1833,0255 18th & Main,0171 5th & Yukon,365 Day Founding Plus,2250,515,3674,3864,2,5,0,0
2/8/2019 9:00,2/8/2019 10:00,369,0255 18th & Main,0218 Carrall & Seawall,365 Day Founding Plus,3138,915,3465,3724,2,5,0,0
2/8/2019 9:00,2/8/2019 10:00,481,0037 Hornby & Nelson,0165 Columbia & 4th,365 Corporate Standard,2483,607,3852,4055,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,819,0140 Burrard & 7th,0017 Marinaside & Davie,365 Corporate Standard,3250,782,3650,3929,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,53,0233 Thornton & National,0015 Granville & Georgia,365 Corporate Plus,2611,980,3689,3842,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1747,0079 Nelson & Richards,0165 Columbia & 4th,365 Standard,1986,429,3785,3926,3,6,0,0
2/8/2019 10:00,2/8/2019 10:00,2024,0096 Nicola & Robson,0030 Abbott & Cordova,365 Day Founding Standard,2374,529,3698,4058,2,6,0,0
2/8/2019 10:00,2/8/2019 10:00,575,0173 1st & Columbia,0167 Cordova & Columbia,VIP,1933,479,4006,4213,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,276,0083 Aquatic Centre,0011 Ontario & Seawall,365 Day Founding Plus,4280,1078,3998,4259,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,2014,0165 Columbia & 4th,0165 Columbia & 4th,365 Corporate Plus,0,32,3781,3956,2,2,0,0
2/8/2019 10:00,2/8/2019 10:00,1222,0030 Abbott & Cordova,0073 Ontario & 5th,365 Day Pass Plus SALE,2366,548,3921,4076,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1326,0008 8th & Ash,0218 Carrall & Seawall,365 Plus,2709,794,3500,3582,2,2,0,0
2/8/2019 10:00,2/8/2019 10:00,268,0126 Thurlow & Pendrell,0089 Burrard & Drake,365 Corporate Plus,447,208,3811,4026,3,2,0,0
2/8/2019 10:00,2/8/2019 10:00,417,0165 Columbia & 4th,0165 Columbia & 4th,365 Corporate Plus,0,22,3613,3756,2,1,0,0
2/8/2019 10:00,2/8/2019 10:00,827,0039 Helmcken & Burrard,0204 York & Yew,24 Hour,2815,658,3603,3748,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1730,0082 Richards & Davie,0218 Carrall & Seawall,365 Standard,1778,469,3816,3998,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,344,0174 1st & Ontario,0052 Cambie & Water,365 Day Founding Plus,2321,589,3731,3977,2,3,0,0
2/8/2019 10:00,2/8/2019 10:00,1482,0174 1st & Ontario,0008 8th & Ash,Archived Monthly Plus,1682,557,3718,3866,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,30,0050 Bute & Comox,0099 Vancouver Art Gallery - North Plaza,365 Plus,1119,315,3848,3963,4,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1952,0012 Dunsmuir & Richards,0187 Bute & Davie,365 Standard,1978,362,3963,4096,2,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1837,0041 Cardero & Robson,0207 Alberni & Jervis,365 Day Pass Standard SALE,614,250,3914,4014,3,3,0,0
2/8/2019 10:00,2/8/2019 10:00,1432,0024 Hornby & Pender,0035 Coal Harbour Community Centre,365 Corporate Plus,1558,349,3926,4126,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1785,0130 Heather & 16th,0066 Anderson & 2nd,365 Plus,2799,682,3800,4159,2,2,0,0
2/8/2019 10:00,2/8/2019 10:00,1611,0197 1st & Main,0004 Yaletown-Roundhouse Station,365 Plus,2485,593,3686,3818,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,85,0257 Prince Edward & 14th,0257 Prince Edward & 14th,90 Day,2,28,3602,3698,3,2,0,0
2/8/2019 10:00,2/8/2019 10:00,81,0265 St Catherines & 10th,0222 Adanac & McLean,VIP,3050,565,3753,3921,2,6,0,0
2/8/2019 10:00,2/8/2019 21:00,612,0257 Prince Edward & 14th,0257 Prince Edward & 14th,90 Day,0,0,3465,0,2,0,0,0
2/8/2019 10:00,2/8/2019 10:00,1954,0193 Science World,0066 Anderson & 2nd,90 Day,3453,787,4050,4237,2,5,0,0
2/8/2019 10:00,2/8/2019 11:00,8,0087 Broughton & Burnaby,0039 Helmcken & Burrard,365 Standard,1027,4003,3869,3926,4,4,0,0
2/8/2019 10:00,2/8/2019 10:00,6,0032 Comox & Denman,0033 Robson & Denman,365 Corporate Plus,518,215,3521,3639,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1139,0036 Bute & Robson,0026 Beatty & Robson,365 Day Pass Standard SALE,1400,618,3982,3979,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1815,0081 7th & Heather,0165 Columbia & 4th,365 Corporate Plus,929,332,3686,3766,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,2055,0224 Pender & Commercial,0224 Pender & Commercial,VIP,0,17,3966,4040,2,1,0,0
2/8/2019 10:00,2/8/2019 10:00,675,0171 5th & Yukon,0078 Nelson & Mainland,365 Day Pass Standard SALE,1831,521,3653,3877,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,819,0017 Marinaside & Davie,0006 Olympic Village Station,365 Standard,1402,386,3810,3960,4,6,0,0
2/8/2019 10:00,2/8/2019 10:00,2055,0224 Pender & Commercial,0230 Alexander & Railway,VIP,1956,563,3934,4100,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1941,0190 Melville & Bute,0199 Georgia & Main,365 Day Pass Standard SALE,2425,835,3579,3724,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1452,0036 Bute & Robson,0096 Nicola & Robson,365 Day Pass Standard SALE,1206,310,3930,4084,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,2085,0193 Science World,0015 Granville & Georgia,365 Day Founding Standard,2060,581,3668,3850,2,2,0,0
2/8/2019 10:00,2/8/2019 10:00,1146,0242 8th & Commercial,0066 Anderson & 2nd,365 Plus,6132,1663,3595,3845,3,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1391,0213 Pender & Gore,0053 Keefer & Abbott,365 Day Pass Plus SALE,953,329,3980,4093,2,3,0,0
2/8/2019 10:00,2/8/2019 10:00,1238,0057 Marinaside & Cooperage,0098 Carrall & Hastings,365 Plus,1300,385,3887,4022,2,3,0,0
2/8/2019 10:00,2/8/2019 10:00,1182,0050 Bute & Comox,0006 Olympic Village Station,365 Day Founding Standard,2640,573,3547,3666,4,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1219,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,24 Hour,3838,1028,3744,3916,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1237,0081 7th & Heather,0066 Anderson & 2nd,365 Day Founding Standard,1862,368,3621,3735,3,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1621,0105 Stanley Park - Totem Poles,0104 Stanley Park - Second Beach South,24 Hour,4171,1000,3968,4153,3,5,0,0
2/8/2019 10:00,2/8/2019 11:00,545,0204 York & Yew,0066 Anderson & 2nd,365 Day Founding Standard,1621,2854,3658,3903,2,1,0,0
2/8/2019 10:00,2/8/2019 10:00,628,0033 Robson & Denman,0041 Cardero & Robson,365 Corporate Plus,341,167,3866,4003,3,3,0,0
2/8/2019 10:00,2/8/2019 10:00,1072,0048 Comox & Broughton,0039 Helmcken & Burrard,365 Corporate Plus,869,344,3710,3861,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1486,0024 Hornby & Pender,0004 Yaletown-Roundhouse Station,365 Day Pass Standard SALE,1903,677,3889,4042,4,5,0,0
2/8/2019 10:00,2/8/2019 10:00,650,0012 Dunsmuir & Richards,0039 Helmcken & Burrard,365 Day Founding Standard,1388,498,3824,3910,3,4,0,0
2/8/2019 10:00,2/8/2019 10:00,90,0044 Pacific & Richards,0030 Abbott & Cordova,90 Day,2099,668,3793,3948,4,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1418,0071 14th & Granville,0012 Dunsmuir & Richards,365 Day Pass Plus SALE,4847,1266,4076,4264,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1452,0096 Nicola & Robson,0036 Bute & Robson,365 Corporate Plus,526,232,3932,4043,4,4,0,0
2/8/2019 10:00,2/8/2019 10:00,608,0204 York & Yew,0077 Vanier Park,365 Day Founding Standard,3441.67,413,3698,3905,2,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1920,0028 Davie & Beach,0073 Ontario & 5th,365 Corporate Plus,5936,1347,3898,4225,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,880,0072 14th & Cambie,0172 10th & Columbia,365 Day Pass Standard SALE,867,320,3882,4019,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1623,0266 St Catherines & 7th,0005 Dunsmuir & Beatty,365 Day Pass Standard SALE,3789,857,3631,3845,2,6,0,0
2/8/2019 10:00,2/8/2019 10:00,709,0266 St Catherines & 7th,0005 Dunsmuir & Beatty,365 Day Pass Standard SALE,3777,848,3843,3922,2,3,0,0
2/8/2019 10:00,2/8/2019 10:00,372,0074 10th & Main,0001 10th & Cambie,365 Plus,965,203,3516,3735,2,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1084,0199 Georgia & Main,0035 Coal Harbour Community Centre,365 Corporate Plus,2728,626,3578,3758,3,4,0,0
2/8/2019 10:00,2/8/2019 11:00,575,0167 Cordova & Columbia,0064 Expo & Smithe,Archived Monthly Plus,1676,3495,4101,4140,4,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1461,0154 Kitsilano Beach Park,0066 Anderson & 2nd,24 Hour,2640,806,3706,4016,3,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1414,0050 Bute & Comox,0078 Nelson & Mainland,365 Corporate Plus,1290,294,3586,3684,3,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1952,0187 Bute & Davie,0012 Dunsmuir & Richards,365 Standard,1976,411,4000,4140,3,6,0,0
2/8/2019 10:00,2/8/2019 10:00,685,0019 Robson & Hornby,0005 Dunsmuir & Beatty,365 Day Pass Standard SALE,1249,453,3890,4011,4,6,0,0
2/8/2019 10:00,2/8/2019 10:00,1108,0132 14th & Ontario,0001 10th & Cambie,365 Corporate Plus,1184,378,3808,4003,5,6,0,0
2/8/2019 10:00,2/8/2019 10:00,591,0034 Cordova & Bute,0125 Hamilton & Robson,365 Day Founding Standard,1970,672,3942,4124,4,5,0,0
2/8/2019 10:00,2/8/2019 11:00,1730,0218 Carrall & Seawall,0193 Science World,365 Day Pass Plus SALE,557,2741,3864,3913,4,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1452,0036 Bute & Robson,0036 Bute & Robson,365 Corporate Standard Renewal,0,17,3956,4021,4,4,0,0
2/8/2019 10:00,2/8/2019 10:00,1143,0053 Keefer & Abbott,0073 Ontario & 5th,365 Plus,2125,649,3814,3997,3,5,0,0
2/8/2019 10:00,2/8/2019 10:00,1054,0218 Carrall & Seawall,0073 Ontario & 5th,365 Corporate Standard,1445,322,3852,3984,4,6,0,0
2/8/2019 10:00,2/8/2019 22:00,1980,0283 15th & Knight,0990 Balancer Bike Check In,365 Corporate Plus,3824,42524,3916,4026,2,5,0,0
2/8/2019 10:00,2/8/2019 10:00,453,0190 Melville & Bute,0039 Helmcken & Burrard,365 Day Founding Standard,1317,516,3716,3848,4,5,0,0
2/8/2019 10:00,2/8/2019 11:00,1404,0190 Melville & Bute,0014 Canada Place,365 Plus,1325,653,3808,3950,4,5,0,0
2/8/2019 10:00,2/8/2019 11:00,1046,0024 Hornby & Pender,0015 Granville & Georgia,365 Corporate Plus,586,287,3694,3781,3,4,0,0
2/8/2019 10:00,2/8/2019 11:00,145,0044 Pacific & Richards,0021 Cordova & Granville,365 Day Founding Plus,2027,726,3872,4037,6,7,0,0
2/8/2019 11:00,2/8/2019 11:00,735,0033 Robson & Denman,0083 Aquatic Centre,365 Plus,2007,668,3808,4058,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,354,0297 6th & Prince Edward,0167 Cordova & Columbia,365 Day Pass Standard SALE,2354,644,3723,3861,4,6,0,0
2/8/2019 11:00,2/8/2019 11:00,1332,0132 14th & Ontario,0112 10th & Oak,365 Day Founding Standard,2054,580,3956,4145,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,1491,0093 Chilco & Robson,0101 Stanley Park - Vancouver Aquarium,365 Day Founding Standard,1053,274,3968,4071,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,1178,0001 10th & Cambie,0072 14th & Cambie,365 Day Pass Standard SALE,690,329,3889,3969,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,494,0008 8th & Ash,0080 Laurel & Broadway,90 Day,831,463,3711,3876,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,1762,0081 7th & Heather,0015 Granville & Georgia,365 Day Founding Standard,2619,753,3935,4058,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,1452,0036 Bute & Robson,0032 Comox & Denman,365 Corporate Plus,1535,514,3911,4088,6,7,0,0
2/8/2019 11:00,2/8/2019 11:00,1382,0254 Grandview Bike Lane & Commercial,0225 McLean & Pender,365 Standard,2046,449,3681,3984,4,6,0,0
2/8/2019 11:00,2/8/2019 11:00,196,0019 Robson & Hornby,0066 Anderson & 2nd,365 Day Founding Plus,3171,971,3939,4151,4,6,0,0
2/8/2019 11:00,2/8/2019 11:00,1327,0087 Broughton & Burnaby,0033 Robson & Denman,Archived Monthly Standard,0,271,3497,3616,4,2,0,0
2/8/2019 11:00,2/8/2019 11:00,201,0088 Harwood & Bute,0104 Stanley Park - Second Beach South,24 Hour,2662,1638,3694,3850,4,4,0,0
2/8/2019 11:00,2/8/2019 11:00,278,0088 Harwood & Bute,0104 Stanley Park - Second Beach South,24 Hour,2613,1491,3800,3918,5,6,0,0
2/8/2019 11:00,2/8/2019 11:00,69,0088 Harwood & Bute,0104 Stanley Park - Second Beach South,24 Hour,2646,1602,3457,3652,5,4,0,0
2/8/2019 11:00,2/8/2019 11:00,1366,0088 Harwood & Bute,0102 Stanley Park - Second Beach North,24 Hour,2869,1492,3784,3943,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,871,0014 Canada Place,0159 Vine & 4th,24 Hour,5147,1299,3787,4019,5,6,0,0
2/8/2019 11:00,2/8/2019 11:00,691,0138 Richards & Helmcken,0137 Beach & Seymour,365 Standard,769,211,3893,3956,4,6,0,0
2/8/2019 11:00,2/8/2019 11:00,1941,0199 Georgia & Main,0030 Abbott & Cordova,365 Day Pass Plus SALE,984,280,3615,3744,5,6,0,0
2/8/2019 11:00,2/8/2019 11:00,685,0005 Dunsmuir & Beatty,0024 Hornby & Pender,365 Corporate Standard,1035,380,3937,4072,5,6,0,0
2/8/2019 11:00,2/8/2019 11:00,271,0014 Canada Place,0005 Dunsmuir & Beatty,365 Plus,1237,712,3890,4014,4,4,0,0
2/8/2019 11:00,2/8/2019 11:00,1429,0193 Science World,0006 Olympic Village Station,365 Day Pass Plus SALE,1613,510,3621,3890,5,6,0,0
2/8/2019 11:00,2/8/2019 11:00,135,0050 Bute & Comox,0138 Richards & Helmcken,365 Day Founding Plus,1053,363,3974,4076,5,6,0,0
2/8/2019 11:00,2/8/2019 11:00,1623,0005 Dunsmuir & Beatty,0082 Richards & Davie,365 Day Founding Standard,1433,349,3706,3837,5,7,0,0
2/8/2019 11:00,2/8/2019 11:00,1178,0072 14th & Cambie,0130 Heather & 16th,365 Day Pass Standard SALE,584,242,3895,3997,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,992,0066 Anderson & 2nd,0154 Kitsilano Beach Park,24 Hour,3228,1169,3708,3889,4,5,0,0
2/8/2019 11:00,2/8/2019 11:00,464,0055 Keefer & Columbia,0066 Anderson & 2nd,365 Standard,4022,776,3774,4085,4,7,0,0
2/8/2019 11:00,2/8/2019 11:00,854,0148 Creekside Park North,0148 Creekside Park North,24 Hour,4810,1096,3589,3760,5,7,0,0
2/8/2019 11:00,2/8/2019 11:00,1848,0060 Bidwell & Burnaby,0036 Bute & Robson,365 Standard,1545,527,3953,4088,5,5,0,0
